username;date;text;hashtags;id;permalink,,,,,,,,,,,,
";2017-12-24 10:10;""Huawei Enjoy 7S price in pakistan and full phone specification https://softslite.com/huawei-enjoy-7s/ …pic.twitter.com/xw1dtPJV5X"";;""944857890560417792"";https://twitter.com/Siddiqu65272282/status/944857890560417792",,,,,,,,,,,,
";2017-12-24 10:06;""I would love to win the Huawei Nova 2i! http://bit.ly/nova2iraffle # GIZGUIDEPH # HuaweiNova2i # OOOO http://www.gizguide.com/2017/12/huawei-nova-2i.html?m=1 �?My ultimate wanna have and must have midrange phone.... NOVA 2i!!!"";# # #;""944856683343364096"";https://twitter.com/ancelglopez/status/944856683343364096",,,,,,,,,,,,
";2017-12-24 09:55;""Huawei Honor 9 Lite price in pakistan and full phone specification https://softslite.com/huawei-honor-9-lite/ …pic.twitter.com/VvUI3F0D4h"";;""944853971897896960"";https://twitter.com/Siddiqu65272282/status/944853971897896960",,,,,,,,,,,,
";2017-12-24 09:06;""Yep", after 4 years away. Had Lumia 1020 which I loved, then iPhone 6s+ . Only 3 phones interested me this year, Note 8," V30 and Huawei 10 pro. I've gone Note 8 and really enjoying it"";;""944841681060417536"";https://twitter.com/jtoady/status/944841681060417536",,,,,,,,
";2017-12-24 05:53;""actually..when i worked with Apple..ganun tlga..kasi latest OS is meant for the latest phone..sadly"," d din nagdedepreciate ang old phones nila..kaya nung nasa Apple ako..naka android ako..after having iphone 2G to iphone 5s..di na ako nag 6 and so on..hi huawei."";;""944793216590667776"";https://twitter.com/11twentythird/status/944793216590667776",,,,,,,,,,,
";2017-12-24 04:38;""Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone http://aega.erdemoon.info/US/categories/twt/?item=182979494325 �?;;""944774187079565312"";https://twitter.com/Health44Care/status/944774187079565312",,,,,,,,,,,,
";2017-12-24 04:30;""I bought my phone from some slant down south and its been a nightmare trying to get a refund. Thinking about getting either a Huawei Mate 10 or a LG V30 but im too scared to bite the bullet on either of them"";;""944772350972641280"";https://twitter.com/revident_evil/status/944772350972641280",,,,,,,,,,,,
";2017-12-24 04:13;""My last phone was the galaxy note 4 and that took like 2 years before it went dead on me. I'm currently using huawei's nova 2i and planning on switching to the s8 or wait for the s9 for my next flagship."";;""944767891899006976"";https://twitter.com/manila_renz/status/944767891899006976",,,,,,,,,,,,
";2017-12-24 03:32;""Hi"," I'm a big fan of your phones and I would love to do a review on your Mate 10 Pro. @ HuaweiMobile"";;""944757560472678401"";https://twitter.com/IAMJEFFCOLE_131/status/944757560472678401",,,,,,,,,,,
";2017-12-24 02:55;""@ HuaweiPhones Hi", I just bought a Huawei phone for the first time and I need some assistance," please. Your Mx Twitter account just stopped responding so please dont leave me hanging like they did. :("";;""944748217484406784"";https://twitter.com/chuyreyna/status/944748217484406784",,,,,,,,,,
";2017-12-24 02:06;""Last 2 Days!!! Merry Christmas Crazy Lucky Draw Come and Bring your favorite Smart phone home!!! Grand Prize IPHONE X -1units Iphone 8 -2units Oppo F5 -2units Oppo A7 -2units Huawei Mate 10 -1units Click here and get a chance to win >>> http://goo.gl/Gp7BhE pic.twitter.com/WPBjm2JNT8"";;""944736024931942403"";https://twitter.com/MQQ88_official/status/944736024931942403",,,,,,,,,,,,
";2017-12-24 01:31;""I'd not available on any Huawei or samsung grand prime and some other phone models are you guys gonna fix this? :( pic.twitter.com/URfa3kWlJ0"";;""944727138980294656"";https://twitter.com/aner_mybaeswift/status/944727138980294656",,,,,,,,,,,,
";2017-12-24 01:23;""CVE-2017-15316 The GPU driver of Mate 9 Huawei smart phones with software before MHA-AL00B 8.0.0.334(C00) and Mate 9 Pro Huawei smart phones with software before LON-AL00B 8.0.0.334(C00) has a memory double free vu... http://vulmon.com/vulnerabilitydetails?qid=CVE-2017-15316 �?;;""944725122191151104"";https://twitter.com/VulmonFeeds/status/944725122191151104",,,,,,,,,,,,
";2017-12-24 01:08;""Why is my Huawei watch 2 classic making outbound calls without me knowing and without any logs being added to my phone"," and automatically enabling my wifi... Is it spying on me???? # cyberwar # infosec # cybersecurity # backdoorpic.twitter.com/QqxPqZx52L"";# # # #;""944721433036578816"";https://twitter.com/emuess/status/944721433036578816",,,,,,,,,,,
";2017-12-24 00:30;""Huawei Honor 7X price in Nigeria - phone specs and features https://goo.gl/fb/sUsjWk"";;""944711937652387840"";https://twitter.com/_joetech17/status/944711937652387840",,,,,,,,,,,,
";2017-12-23 23:59;""I would love to win the Huawei Nova 2i!!because it is a great phone and worth the wait. http://bit.ly/nova2iraffle # GIZGUIDEPH # HuaweiNova2i # OOOO http://www.gizguide.com/2017/12/huawei-nova-2i.html �?;# # #;""944703926460235776"";https://twitter.com/vinluancathrine/status/944703926460235776",,,,,,,,,,,,
";2017-12-23 23:58;""really good phone . Software needs improving and the price is kinda steep .....brilliant video tho"";;""944703767307542528"";https://twitter.com/joash_pather/status/944703767307542528",,,,,,,,,,,,
";2017-12-23 23:31;""Here's mine with its new skin from @ xtremeskinsuk ... Love it! Very fast phone"," AI features are useful and unobtrusive. *Typed on Huawei Mate 10 Pro* pic.twitter.com/dpkTe1erU1"";;""944696955111952385"";https://twitter.com/Quinch1199/status/944696955111952385",,,,,,,,,,,
";2017-12-23 23:27;""Your high! You want mobility you sacrifice quality in sound! Good luck"," I hear these huawei+phones are decent but not a �?thing �?yet in the USA! Good luck! I’ll stick with my iPhone se! It’s not a 5 and more powerful than a 6 and it has a headphone slot! Lol!"";;""944696094562193408"";https://twitter.com/fordfenderone/status/944696094562193408",,,,,,,,,,,
";2017-12-23 23:02;""A job and a new phone (Huawei Nova Plus)."";;""944689775667269634"";https://twitter.com/peo_yarona/status/944689775667269634",,,,,,,,,,,,
";2017-12-23 22:37;""so my 11 year old nice has your phone and the battery imploded @ HuaweiMobile"";;""944683530612826112"";https://twitter.com/LeoDattadeen/status/944683530612826112",,,,,,,,,,,,
";2017-12-23 22:24;""My phone", which was out of warranty at the end of October," has gone into the bootloop of death. Calling between Google and Huawei several times. I asked a Google rep if he bought a phone and it died after just over a year if that was reasonable. He said that it ""depends."" BS. 1/"";;""944680022308212737"";https://twitter.com/Shanesters/status/944680022308212737",,,,,,,,,,
";2017-12-23 22:17;""My current phone is a Huawei P9 and I have been with it for 13 months."";;""944678294011641857"";https://twitter.com/rogerueda1102/status/944678294011641857",,,,,,,,,,,,
";2017-12-23 22:06;""AT&T GoPhone Huawei Ascend XT Android Smartphone Cell Phone. Unlimited Talk", Text," and Data Usage. No Annual Contract. - https://topcellulardeals.com/product/att-gophone-huawei-ascend-xt-android-smartphone-cell-phone-unlimited-talk-text-and-data-usage-no-annual-contract/ …pic.twitter.com/sC7xJzgw0z"";;""944675651696541697"";https://twitter.com/TopCellularDeal/status/944675651696541697",,,,,,,,,,
";2017-12-23 22:05;""As of Q1 of 2017"," Samsung was the leading phone maker (with a 22.8% share) followed by Apple and Huawei. -International Data Corporation pic.twitter.com/6HOvDCBCj0"";;""944675246405226500"";https://twitter.com/moderntechnolab/status/944675246405226500",,,,,,,,,,,
";2017-12-23 21:53;""Honestly iam really disappointed and upset from my huawie p9 smart phone camera"," after updating my phone my rear camera focusing system is damaged and iamges are not clear anymore like before. Kindly help me @ Huawei @ HuaweiMobile"";;""944672429187719172"";https://twitter.com/wassimaldebs/status/944672429187719172",,,,,,,,,,,
";2017-12-23 21:40;""Huawei Mate 9 with Amazon Alexa and Leica Dual Camera �?64GB Unlocked Phone �?Space Gray (US Warranty) https://www.technicsuniverseworld.com/product/huawei-mate-9-with-amazon-alexa-and-leica-dual-camera-64gb-unlocked-phone-space-gray-us-warranty/ �?;;""944668950268448768"";https://twitter.com/fmediabor/status/944668950268448768",,,,,,,,,,,,
";2017-12-23 21:27;""I would go for the huawei and it is the most like apple android phone"";;""944665762257670150"";https://twitter.com/lrulesok/status/944665762257670150",,,,,,,,,,,,
";2017-12-23 21:02;""LG G6 isn’t bad", and you can get it for $0 on a new plan pretty frequently. Have one myself," big fan! Huawei has some pretty alright flagship phones"";;""944659446646452224"";https://twitter.com/BWellingtonP/status/944659446646452224",,,,,,,,,,
";2017-12-23 20:31;""I usually use a phone for at least 1.5 to 2 years... My current phone Huawei Honor 8 pro is 6 months old and previous one was OnePlus 2"," which I had for 2 years."";;""944651745875017734"";https://twitter.com/ZaxterSay/status/944651745875017734",,,,,,,,,,,
";2017-12-23 20:30;""Open # Huawei Themes Store and download one of our # Christmas # Themes to your phone. Huawei wishes you Merry Christmas and Happy New year! pic.twitter.com/r7WnV7VXsl"";# # #;""944651355704225792"";https://twitter.com/HuaweiMobileSer/status/944651355704225792",,,,,,,,,,,,
";2017-12-23 20:06;""And not testing # Razerphone so can't say about if company given me phone then I can give it in results list. NOKIA is now a day waste of money and Nokia 9 also waste of money upcoming snapdragon835 has 1 year chipset is using. Huawei Mate 10pro is nice but ."";#;""944645351104901120"";https://twitter.com/Tech2143/status/944645351104901120",,,,,,,,,,,,
";2017-12-23 20:01;""My smartphone is the Huawei GR5 and I've had it for 1 year 1/2 and It's an ABSOLUTE PIECE OF SHIT"," I HATE IT BUT I CAN'T AFFORD A NEW PHONE"";;""944644267892281344"";https://twitter.com/EthanRomain13/status/944644267892281344",,,,,,,,,,,
";2017-12-23 20:01;""My father is referring to my sisters new Huawei phone as “her new Howya phone�?merry christmas one and all"";;""944644080025374721"";https://twitter.com/hat_dogg/status/944644080025374721",,,,,,,,,,,,
";2017-12-23 18:40;""Huawei throwing some shade in their latest advert 'i need a phone that is fast and stays fast'"";;""944623824326352896"";https://twitter.com/mgydna/status/944623824326352896",,,,,,,,,,,,
";2017-12-23 18:31;""HAWEEL Lazy Bracket Neck Holder Flexible Long Arm Mount", For iPad, iPhone, Galaxy, Huawei, Xiaomi, LG," HTC and Other Smart Phones(Black) https://www.sunsky-online.com/view/620428.htm?contact=Lassie …pic.twitter.com/OJoxYurTRa"";;""944621614364352514"";https://twitter.com/o_shateb/status/944621614364352514",,,,,
";2017-12-23 17:36;""This is my first iphone (7 plus)"," my previous phone was a huawei and I really miss the fact that it would last from 7am to bedtime and not need a charge despite being used constantly."";;""944607764336271360"";https://twitter.com/gweimo/status/944607764336271360",,,,,,,,,,,
";2017-12-23 17:03;""@ lrulesok I saw your review of the Huawei P8 Lite 2017 it's now £130 new unlocked from the car phone warehouse. I'm torn between this phone and the iPhone SE. Bot similar the Huawei seems more functional the android system and better front 8mp camera. Never used android before."";;""944599369512300544"";https://twitter.com/rogerlee29/status/944599369512300544",,,,,,,,,,,,
";2017-12-23 16:41;""Feeling the # iPhone slowdown on my 7 Plus. Not shocking since @ Apple ‘s lone innovation is column justification in the weather app (think double clicking Excel columns) An absolute joke. For # Huawei and # Samsung fans"," please tell me why I should switch to one of those phones."";# # #;""944593932033445888"";https://twitter.com/JerryMassey/status/944593932033445888",,,,,,,,,,,
";2017-12-23 15:56;""And/or a @ Razer Phone"";;""944582534687584259"";https://twitter.com/Kedislav15/status/944582534687584259",,,,,,,,,,,,
";2017-12-23 15:33;""# BONNIEANDCLYDE present at the launch of the new @ huaweighana # Mate10liteseries ...MAKE YOUR DAY WITH A HUAWEI .VERY SOON WE GONNA BE SHARING SOME @ huaweighana phones and a lot give aways..KEEP WATCHING THIS SPACE TO FIND OUT HOW YOU CAN GET YOUR # HUAWEIMATE10SERIES.pic.twitter.com/N8MuWC8wjr"";# # #;""944576597922930688"";https://twitter.com/urstrulyjkd/status/944576597922930688",,,,,,,,,,,,
";2017-12-23 15:23;""Huawei Mate 10 Pro - Software Samsung Galaxy S8 - Software Motorola Z2 / Play - Camera LG V30 - Camera Pixel 2 - Design and Speakers Pixel 2 XL - Price"," Display and Speakers Sony - Design and Camera OnePlus 5T - Camera Apple X - Price Nobody wants to make a perfect phone :/"";;""944574176865767424"";https://twitter.com/5thStrike/status/944574176865767424",,,,,,,,,,,
";2017-12-23 14:46;""Idk about your phone but I'm using huawei and the Snapchat and other cameras are all super good"";;""944564870023757824"";https://twitter.com/huaschenyu/status/944564870023757824",,,,,,,,,,,,
";2017-12-23 14:45;""Can you send me a screenshot of the phone membership service and the application that has the upgrade"";;""944564690054713345"";https://twitter.com/michael_moleka/status/944564690054713345",,,,,,,,,,,,
";2017-12-23 13:53;""@ moia I miss the design of 920. Current @ hmd_global phones are looking like @ HuaweiMobile + @ htc mix. I appreciate one of the best industrial design for a phone you and your team created for @ nokia. Sad that a bad OS ruined it all.https://vimeo.com/54098050"";;""944551556380348416"";https://twitter.com/serglotz/status/944551556380348416",,,,,,,,,,,,
";2017-12-23 12:11;""42. Baby steps to less financial dependence (2/2): got myself a postpaid plan and a new phone! Deeply impressed with Huawei P10's performance"," especially with its dual Leica cameras See attached photo for some # nofilter goodness pic.twitter.com/5i7YmkAsup"";#;""944525956751831041"";https://twitter.com/elizewho/status/944525956751831041",,,,,,,,,,,
";2017-12-23 10:51;""@ HuaweiMobile why does my phone crash everytime I'm watching @ YouTube and get a message though @ facebook messenger I have to restart my phone everytime."";;""944505803339378690"";https://twitter.com/bradbirty/status/944505803339378690",,,,,,,,,,,,
";2017-12-23 08:18;""# huawei # Honor 9 # Lite launches with 18:9 # Reen", # Four cameras after months of rumors and unconfirmed reports," the massive # China based phone company huawei has finally and officially revealed that some of its handsets will be sold by # Usa wireless c # F263http://bit.ly/2Bpptuo"";# # # # # # # #;""944467107302981633"";https://twitter.com/Tian_A1/status/944467107302981633",,,,,,,,,,
";2017-12-23 07:23;""Huawei and Xiaomi could not have picked a better time to enter the US phone market. 2018 is shaping up to be a really bad year for Apple. But how about that HomePod?"";;""944453361671159808"";https://twitter.com/agilethumbs/status/944453361671159808",,,,,,,,,,,,
";2017-12-23 07:05;""I've tried all possible things but nothing has improved. I've already talked to the support execs of both Huawei and Google and I learnt that I might have to pay to get it fixed which would be half the price of the phone."";;""944448741787889665"";https://twitter.com/kiran9k9/status/944448741787889665",,,,,,,,,,,,
";2017-12-23 06:19;""Best value at RM30? YES 4G. If you want truly unlimited data and calls", DiGi's infinite 150 is the best choice. RM150/month gives you uncapped data," speed and calls. Just put the sim in wireless gateway routers that support RJ11 phones and voice calls. e.g. Huawei B315"";;""944437299206438912"";https://twitter.com/9VSQA/status/944437299206438912",,,,,,,,,,
";2017-12-23 05:38;""Two times i was in front without battery on my phone and without my camera. Huawei with a Leica�?https://www.instagram.com/p/BdCBjErjkf8/"";;""944427031164579841"";https://twitter.com/msprphoto/status/944427031164579841",,,,,,,,,,,,
